CUSTOMER_ID,CUSTOMER_NAME,AGE,MARITAL_STATUS,EMPLOYMENT_STATUS,NO_OF_FAMILY_MEMBERS,HOUSE_TYPE,SOCIAL_CLASS,CUSTOMER_EDUCATION_LEVEL,TENURE,SSN,STATE,IS_FRAUD
CUST01883,Customer_1883,61,Married,Employed,7,Leased,Middle,PhD,16,254-32-8205,WA,0
CUST01884,Customer_1884,56,Married,Employed,2,Owned,Middle,Master,5,217-70-9167,OH,0
CUST01885,Customer_1885,48,Married,Employed,1,Owned,Middle,PhD,10,714-67-7455,MI,0
CUST01886,Customer_1886,36,Single,Employed,7,Owned,Upper,PhD,5,230-22-9907,CA,0
CUST01887,Customer_1887,60,Single,Unemployed,7,Leased,Middle,High School,1,483-46-2425,NY,1
CUST01888,Customer_1888,25,Single,Self-Employed,2,Rented,Middle,Master,8,758-13-2590,FL,0
CUST01889,Customer_1889,37,Single,Employed,3,Owned,Upper,None,11,301-93-9549,TX,0
CUST01890,Customer_1890,60,Single,Unemployed,5,Owned,Lower,PhD,15,171-22-9601,WA,0
CUST01891,Customer_1891,60,Single,Unemployed,3,Leased,Upper,PhD,14,670-74-6107,CA,0
CUST01892,Customer_1892,34,Widowed,Employed,6,Rented,Lower,None,16,304-75-2627,OH,0
CUST01893,Customer_1893,39,Single,Unemployed,2,Rented,Upper,Bachelor,16,126-84-4418,FL,0
CUST01894,Customer_1894,37,Divorced,Employed,6,Owned,Lower,PhD,8,135-48-2028,CA,1
CUST01895,Customer_1895,72,Single,Unemployed,4,Owned,Middle,High School,7,523-69-4042,WA,0
CUST01896,Customer_1896,53,Married,Self-Employed,1,Rented,Middle,High School,12,169-89-5870,FL,0
CUST01897,Customer_1897,25,Divorced,Employed,5,Leased,Middle,PhD,10,120-61-9313,NY,0
CUST01898,Customer_1898,27,Divorced,Retired,1,Leased,Middle,Bachelor,6,116-80-4394,TX,0
CUST01899,Customer_1899,22,Widowed,Employed,6,Rented,Lower,PhD,1,736-12-9161,GA,1
CUST01900,Customer_1900,32,Married,Retired,7,Owned,Upper,None,10,969-58-2937,WA,1
CUST01901,Customer_1901,31,Divorced,Self-Employed,2,Leased,Middle,None,9,235-71-8140,NY,0
CUST01902,Customer_1902,45,Married,Unemployed,4,Leased,Middle,High School,18,705-53-7949,MI,1
CUST01903,Customer_1903,64,Married,Unemployed,3,Rented,Middle,Bachelor,16,762-39-7990,IL,0
CUST01904,Customer_1904,72,Married,Self-Employed,1,Leased,Middle,Master,6,265-83-5773,OH,0
CUST01905,Customer_1905,52,Widowed,Unemployed,5,Owned,Upper,High School,3,771-71-1863,MI,0
CUST01906,Customer_1906,65,Widowed,Self-Employed,1,Leased,Middle,None,15,779-79-1440,WA,0
CUST01907,Customer_1907,58,Married,Unemployed,1,Leased,Middle,None,10,303-76-4247,GA,0
CUST01908,Customer_1908,37,Divorced,Employed,6,Leased,Middle,PhD,1,201-86-5721,NY,1
CUST01909,Customer_1909,55,Widowed,Self-Employed,2,Rented,Middle,Bachelor,15,454-59-4597,IL,0
CUST01910,Customer_1910,36,Married,Employed,7,Rented,Lower,High School,7,214-59-9675,MI,0
CUST01911,Customer_1911,37,Married,Self-Employed,5,Owned,Middle,None,4,955-66-2463,NY,1
CUST01912,Customer_1912,79,Widowed,Employed,4,Rented,Middle,PhD,13,301-38-1458,IL,0
CUST01913,Customer_1913,74,Married,Self-Employed,3,Rented,Lower,None,15,225-78-4861,NC,0
CUST01914,Customer_1914,58,Single,Retired,3,Leased,Lower,Bachelor,15,856-15-1815,MI,0
CUST01915,Customer_1915,54,Divorced,Self-Employed,2,Leased,Lower,High School,6,720-32-3033,IL,0
CUST01916,Customer_1916,60,Single,Self-Employed,5,Owned,Middle,None,12,677-91-4770,WA,0
CUST01917,Customer_1917,64,Divorced,Retired,5,Owned,Lower,High School,9,785-40-8551,MI,0
CUST01918,Customer_1918,21,Single,Employed,1,Owned,Middle,Master,17,481-23-5547,IL,0
CUST01919,Customer_1919,40,Married,Unemployed,3,Owned,Lower,Master,4,362-26-2654,FL,0
CUST01920,Customer_1920,24,Single,Unemployed,7,Leased,Middle,Master,16,448-10-1628,TX,0
CUST01921,Customer_1921,50,Divorced,Self-Employed,4,Leased,Middle,Master,7,630-10-7948,TX,0
CUST01922,Customer_1922,36,Single,Self-Employed,2,Rented,Lower,High School,12,976-26-1493,TX,0
CUST01923,Customer_1923,38,Married,Unemployed,2,Rented,Middle,PhD,10,289-13-3422,CA,0
CUST01924,Customer_1924,70,Widowed,Self-Employed,2,Rented,Middle,Bachelor,7,900-82-9783,FL,0
CUST01925,Customer_1925,30,Widowed,Self-Employed,7,Leased,Lower,High School,5,829-85-6328,WA,0
CUST01926,Customer_1926,74,Married,Unemployed,3,Owned,Middle,Master,7,225-78-6755,FL,1
CUST01927,Customer_1927,44,Divorced,Self-Employed,3,Leased,Middle,Bachelor,12,964-72-5909,NY,0
CUST01928,Customer_1928,29,Married,Retired,1,Owned,Middle,PhD,12,793-68-2015,NY,0
CUST01929,Customer_1929,26,Single,Self-Employed,7,Owned,Middle,Bachelor,12,649-44-2464,OH,1
CUST01930,Customer_1930,62,Single,Unemployed,3,Leased,Middle,Master,13,348-84-6889,OH,0
CUST01931,Customer_1931,73,Widowed,Unemployed,5,Rented,Middle,Master,1,152-40-7169,OH,0
CUST01932,Customer_1932,72,Single,Retired,6,Leased,Lower,None,8,557-79-6637,CA,0
CUST01933,Customer_1933,28,Married,Self-Employed,3,Leased,Middle,High School,6,133-87-6133,NY,0
CUST01934,Customer_1934,72,Single,Employed,4,Rented,Lower,High School,8,927-29-7240,WA,0
CUST01935,Customer_1935,31,Widowed,Self-Employed,1,Leased,Middle,None,8,126-23-8944,WA,0
CUST01936,Customer_1936,46,Single,Unemployed,5,Rented,Lower,Bachelor,4,899-94-2840,CA,1
CUST01937,Customer_1937,18,Divorced,Self-Employed,5,Rented,Middle,PhD,19,901-14-4605,GA,0
CUST01938,Customer_1938,34,Married,Retired,2,Owned,Middle,Master,1,493-80-7161,TX,0
CUST01939,Customer_1939,37,Divorced,Employed,2,Leased,Middle,PhD,12,422-23-4286,OH,0
CUST01940,Customer_1940,77,Single,Self-Employed,3,Owned,Lower,PhD,9,369-69-1720,CA,1
CUST01941,Customer_1941,35,Single,Retired,5,Owned,Lower,Bachelor,14,469-65-6816,NC,0
CUST01942,Customer_1942,35,Single,Retired,4,Leased,Lower,Master,16,736-35-5676,WA,0
CUST01943,Customer_1943,34,Divorced,Employed,1,Leased,Middle,Bachelor,13,188-49-9837,TX,0
CUST01944,Customer_1944,33,Divorced,Retired,5,Leased,Middle,Bachelor,15,862-65-4772,IL,0
CUST01945,Customer_1945,51,Widowed,Self-Employed,5,Rented,Middle,Master,6,909-49-7869,TX,0
CUST01946,Customer_1946,30,Widowed,Unemployed,2,Leased,Upper,High School,19,619-11-7333,TX,0
CUST01947,Customer_1947,36,Widowed,Employed,4,Rented,Lower,High School,2,903-79-6532,NC,0
CUST01948,Customer_1948,51,Single,Employed,6,Owned,Middle,PhD,13,136-12-8659,TX,0
CUST01949,Customer_1949,64,Divorced,Unemployed,3,Leased,Lower,High School,3,526-50-6767,TX,1
CUST01950,Customer_1950,24,Divorced,Self-Employed,1,Rented,Lower,None,5,914-48-5826,NY,0
CUST01951,Customer_1951,39,Divorced,Employed,7,Leased,Middle,PhD,16,602-52-6908,NY,0
CUST01952,Customer_1952,53,Divorced,Unemployed,1,Owned,Middle,None,13,275-43-5225,WA,1
CUST01953,Customer_1953,74,Divorced,Employed,1,Rented,Middle,Master,13,566-53-4765,NY,0
CUST01954,Customer_1954,76,Divorced,Retired,2,Rented,Lower,PhD,16,904-81-8982,OH,0
CUST01955,Customer_1955,72,Divorced,Employed,6,Leased,Middle,High School,6,634-53-4877,TX,0
CUST01956,Customer_1956,49,Divorced,Employed,5,Rented,Upper,PhD,13,879-69-8688,NY,0
CUST01957,Customer_1957,24,Single,Self-Employed,2,Owned,Middle,Bachelor,4,864-94-5907,FL,0
CUST01958,Customer_1958,77,Divorced,Self-Employed,1,Owned,Middle,PhD,10,425-90-2909,NY,1
CUST01959,Customer_1959,56,Single,Unemployed,7,Owned,Middle,Bachelor,8,390-94-7425,NY,0
CUST01960,Customer_1960,74,Widowed,Employed,1,Owned,Lower,PhD,12,625-57-5199,TX,0
CUST01961,Customer_1961,75,Widowed,Retired,7,Leased,Middle,None,2,905-46-5314,OH,0
CUST01962,Customer_1962,67,Single,Self-Employed,4,Rented,Upper,High School,1,176-20-2836,OH,0
CUST01963,Customer_1963,44,Widowed,Unemployed,2,Leased,Middle,High School,1,369-35-7000,OH,0
CUST01964,Customer_1964,55,Married,Retired,3,Leased,Lower,Bachelor,6,595-10-5649,IL,0
CUST01965,Customer_1965,60,Divorced,Retired,3,Leased,Middle,Master,11,173-58-1451,OH,0
CUST01966,Customer_1966,72,Divorced,Unemployed,2,Owned,Upper,None,3,168-83-1087,NC,1
CUST01967,Customer_1967,32,Single,Employed,4,Leased,Middle,Master,19,974-51-8434,FL,0
CUST01968,Customer_1968,52,Widowed,Unemployed,5,Rented,Middle,None,8,273-51-9024,TX,0
CUST01969,Customer_1969,54,Divorced,Self-Employed,4,Leased,Middle,PhD,6,169-48-2105,GA,0
CUST01970,Customer_1970,30,Married,Unemployed,5,Leased,Lower,PhD,17,416-96-5895,TX,0
CUST01971,Customer_1971,42,Divorced,Employed,7,Leased,Lower,None,4,400-65-3534,NY,0
CUST01972,Customer_1972,75,Widowed,Unemployed,1,Rented,Middle,Bachelor,4,173-60-7671,OH,0
CUST01973,Customer_1973,18,Divorced,Retired,6,Owned,Upper,PhD,8,260-22-6380,OH,0
CUST01974,Customer_1974,49,Divorced,Unemployed,2,Owned,Middle,PhD,2,447-93-4211,NC,0
CUST01975,Customer_1975,55,Widowed,Retired,1,Rented,Middle,None,13,452-60-9800,IL,0
CUST01976,Customer_1976,74,Divorced,Employed,3,Owned,Middle,Bachelor,15,719-69-8206,IL,0
CUST01977,Customer_1977,35,Single,Unemployed,3,Owned,Lower,PhD,7,833-56-3578,CA,0
CUST01978,Customer_1978,42,Widowed,Employed,7,Owned,Upper,Bachelor,17,239-60-7262,NC,0
CUST01979,Customer_1979,22,Widowed,Employed,3,Leased,Upper,None,1,429-52-5008,FL,0
CUST01980,Customer_1980,38,Divorced,Retired,6,Leased,Upper,Master,11,629-82-4992,MI,0
CUST01981,Customer_1981,79,Single,Employed,7,Owned,Upper,None,14,566-47-3716,GA,0
CUST01982,Customer_1982,65,Divorced,Self-Employed,3,Owned,Middle,Master,8,730-64-5716,WA,0
CUST01983,Customer_1983,44,Single,Employed,2,Leased,Middle,High School,18,364-87-8241,MI,0
CUST01984,Customer_1984,57,Widowed,Self-Employed,7,Rented,Lower,Bachelor,9,768-82-5286,NY,0
CUST01985,Customer_1985,77,Widowed,Employed,4,Owned,Upper,PhD,18,664-29-8046,NY,0
CUST01986,Customer_1986,45,Single,Self-Employed,4,Owned,Middle,PhD,13,115-55-2848,WA,0
CUST01987,Customer_1987,36,Single,Unemployed,6,Rented,Lower,Master,5,635-35-9678,MI,0
CUST01988,Customer_1988,72,Widowed,Unemployed,3,Owned,Middle,PhD,16,206-83-7021,NC,0
CUST01989,Customer_1989,70,Widowed,Retired,4,Leased,Lower,Master,1,995-39-7344,WA,0
CUST01990,Customer_1990,50,Widowed,Employed,7,Rented,Middle,High School,4,127-70-4931,GA,0
CUST01991,Customer_1991,18,Single,Self-Employed,1,Owned,Upper,High School,15,753-79-5378,CA,1
CUST01992,Customer_1992,18,Divorced,Unemployed,6,Owned,Middle,Bachelor,18,405-73-9120,OH,0
CUST01993,Customer_1993,25,Widowed,Employed,3,Rented,Lower,High School,8,423-85-4993,NY,0
CUST01994,Customer_1994,60,Single,Employed,4,Rented,Lower,PhD,13,899-67-7009,CA,1
CUST01995,Customer_1995,28,Married,Self-Employed,7,Rented,Middle,None,14,718-81-8750,OH,0
CUST01996,Customer_1996,21,Married,Retired,5,Owned,Middle,None,15,449-76-7238,OH,0
CUST01997,Customer_1997,60,Divorced,Unemployed,3,Owned,Middle,Master,18,631-29-5188,NC,0
CUST01998,Customer_1998,47,Married,Unemployed,7,Owned,Upper,None,2,284-22-9491,NC,0
CUST01999,Customer_1999,50,Married,Unemployed,5,Owned,Upper,PhD,4,750-58-4976,NY,0
CUST02000,Customer_2000,29,Married,Retired,2,Leased,Lower,High School,18,164-41-2775,WA,0
